sector,publishedDate,sentiment
Financial Services,08/09/2021,-0.199147672
Financial Services,09/09/2021,-0.210062084
Financial Services,10/09/2021,0.047191895
Financial Services,11/09/2021,-0.118566185
Financial Services,12/09/2021,-0.094841558
Financial Services,13/09/2021,-0.176573811
Financial Services,14/09/2021,-0.07900764
Financial Services,15/09/2021,-0.0000759
Financial Services,16/09/2021,-0.107158935
Financial Services,17/09/2021,-0.201853142
Financial Services,18/09/2021,-0.134245299
Financial Services,19/09/2021,0.278400445
Financial Services,20/09/2021,-0.20851179
Financial Services,21/09/2021,-0.092578404
Financial Services,22/09/2021,0.136151097
Financial Services,23/09/2021,0.072026175
Financial Services,24/09/2021,-0.142856553
Financial Services,25/09/2021,0.05561677
Financial Services,26/09/2021,0.117920813
Financial Services,27/09/2021,-0.340570677
Financial Services,28/09/2021,-0.022968764
Financial Services,29/09/2021,-0.093413692
Financial Services,30/09/2021,-0.081586216
Financial Services,01/10/2021,-0.132135049
Financial Services,02/10/2021,-0.225821633
Financial Services,03/10/2021,0.294402798
Financial Services,04/10/2021,0.020893555
Financial Services,05/10/2021,-0.280251612
Financial Services,06/10/2021,-0.009070279
Financial Services,07/10/2021,-0.166393953
Financial Services,08/10/2021,-0.44112567
Financial Services,09/10/2021,-0.386029604
Financial Services,10/10/2021,-0.046157569
Financial Services,11/10/2021,-0.090409497
Financial Services,12/10/2021,-0.107021865
Financial Services,13/10/2021,-0.308773698
Financial Services,14/10/2021,0.105776143
Financial Services,15/10/2021,-0.124159392
Financial Services,16/10/2021,-0.057486206
Financial Services,17/10/2021,-0.52416606
Financial Services,18/10/2021,-0.067606348
Financial Services,19/10/2021,-0.328273533
Financial Services,20/10/2021,-0.209135284
Financial Services,21/10/2021,-0.073433507
Financial Services,22/10/2021,-0.072353529
Financial Services,23/10/2021,-0.45346786
Financial Services,24/10/2021,-0.119866893
Financial Services,25/10/2021,-0.017733474
Financial Services,26/10/2021,-0.093158875
Financial Services,27/10/2021,-0.067607207
Financial Services,28/10/2021,-0.062988463
Financial Services,29/10/2021,-0.383055945
Financial Services,30/10/2021,-0.356334817
Financial Services,31/10/2021,-0.47215718
Financial Services,01/11/2021,-0.098206872
Financial Services,02/11/2021,0.072140304
Financial Services,03/11/2021,-0.158731699
Financial Services,04/11/2021,-0.119563427
Financial Services,05/11/2021,-0.291072249
Financial Services,06/11/2021,0.401998093
Financial Services,07/11/2021,-0.026280463
Financial Services,08/11/2021,-0.193884182
Financial Services,09/11/2021,-0.189013287
Financial Services,10/11/2021,-0.015771954
Financial Services,11/11/2021,-0.0881893
Financial Services,12/11/2021,-0.230471132
Financial Services,13/11/2021,-0.134066865
Financial Services,14/11/2021,0
Financial Services,15/11/2021,0.009845525
Financial Services,16/11/2021,-0.070103236
Financial Services,17/11/2021,-0.253091585
Financial Services,18/11/2021,-0.186914515
Financial Services,19/11/2021,-0.126283818
Financial Services,20/11/2021,-0.065137625
Financial Services,21/11/2021,0.181585277
Financial Services,22/11/2021,-0.322187052
Financial Services,23/11/2021,-0.226203052
Financial Services,24/11/2021,-0.323221989
Financial Services,25/11/2021,-0.201351425
Financial Services,26/11/2021,-0.311611382
Financial Services,27/11/2021,0.05341721
Financial Services,28/11/2021,-0.715141356
Financial Services,29/11/2021,-0.323962532
Financial Services,30/11/2021,-0.095228104
Financial Services,01/12/2021,0.016678622
Financial Services,02/12/2021,-0.031547608
Financial Services,03/12/2021,-0.259882103
Financial Services,04/12/2021,-0.327374729
Financial Services,05/12/2021,-0.710533384
Financial Services,06/12/2021,-0.02930806
Financial Services,07/12/2021,-0.121920208
Financial Services,08/12/2021,-0.139228538
Financial Services,09/12/2021,0.124902389
Financial Services,10/12/2021,-0.328930654
Financial Services,11/12/2021,-0.104940742
Financial Services,12/12/2021,0.028342992
Financial Services,13/12/2021,-0.146547422
Financial Services,14/12/2021,0
Financial Services,15/12/2021,-0.26590988
Financial Services,16/12/2021,0.043278508
Financial Services,17/12/2021,0.354889683
Financial Services,18/12/2021,0
Financial Services,19/12/2021,0
Financial Services,20/12/2021,0.185239216
Financial Services,21/12/2021,0.390798151
Financial Services,22/12/2021,0
Financial Services,23/12/2021,-0.241685012
Financial Services,24/12/2021,-0.844966144
Financial Services,26/12/2021,-0.096434928
Financial Services,27/12/2021,-0.08739081
Financial Services,28/12/2021,0.211765148
Financial Services,29/12/2021,0.407892138
Financial Services,30/12/2021,0.199327985
Financial Services,31/12/2021,-0.212249097
Financial Services,01/01/2022,0
Financial Services,02/01/2022,0.167363852
Financial Services,03/01/2022,0.138961633
Financial Services,04/01/2022,0.035896912
Financial Services,05/01/2022,-0.316868345
Financial Services,06/01/2022,-0.288133122
Financial Services,07/01/2022,0
Financial Services,09/01/2022,-0.457715795
Financial Services,10/01/2022,-0.064935562
Financial Services,11/01/2022,-0.111208335
Financial Services,12/01/2022,-0.140026798
Financial Services,13/01/2022,0
Financial Services,14/01/2022,0.084429175
Financial Services,17/01/2022,-0.244437978
Financial Services,18/01/2022,-0.156148791
Financial Services,19/01/2022,-0.181486155
Financial Services,20/01/2022,0.206052683
Financial Services,21/01/2022,-0.381913569
Financial Services,22/01/2022,-0.870707706
Financial Services,24/01/2022,-0.152873023
Financial Services,25/01/2022,0.066056997
Financial Services,26/01/2022,0
Financial Services,27/01/2022,-0.096263644
Financial Services,28/01/2022,-0.435296744
Financial Services,29/01/2022,-0.397399426
Financial Services,30/01/2022,-0.191215605
Financial Services,31/01/2022,-0.250328342
Financial Services,01/02/2022,0.63031733
Financial Services,02/02/2022,-0.498251616
Financial Services,03/02/2022,-0.383864917
Financial Services,04/02/2022,0.500395209
Financial Services,07/02/2022,-0.093772806
Financial Services,08/02/2022,0.152788907
Financial Services,09/02/2022,0.27534765
Financial Services,10/02/2022,-0.881409893
Financial Services,11/02/2022,0.114280194
Financial Services,12/02/2022,-0.855429173
Financial Services,13/02/2022,-0.005671402
Financial Services,14/02/2022,0
Financial Services,15/02/2022,0.40502423
Financial Services,16/02/2022,0
Financial Services,17/02/2022,-0.510706076
Financial Services,18/02/2022,0
Financial Services,22/02/2022,-0.240762636
Financial Services,23/02/2022,-0.238914602
Financial Services,24/02/2022,-0.033840436
Financial Services,25/02/2022,-0.067609227
Financial Services,26/02/2022,-0.607811352
Financial Services,28/02/2022,0.114018798
Financial Services,01/03/2022,-0.698257372
Financial Services,02/03/2022,-0.116952581
Financial Services,03/03/2022,-0.601609945
Financial Services,04/03/2022,-0.408035753
Financial Services,05/03/2022,0
Financial Services,06/03/2022,0.116918295
Financial Services,07/03/2022,-0.630960624
Financial Services,08/03/2022,-0.872129095
Financial Services,09/03/2022,-0.006283975
Financial Services,10/03/2022,-0.060476299
Financial Services,11/03/2022,-0.007738779
Financial Services,14/03/2022,-0.169578019
Financial Services,15/03/2022,0.352103636
Financial Services,16/03/2022,-0.749325246
Financial Services,17/03/2022,0.520032555
Financial Services,19/03/2022,-0.454022467
Financial Services,20/03/2022,-0.640494009
Financial Services,21/03/2022,-0.384236599
Financial Services,22/03/2022,0.259765978
Financial Services,23/03/2022,-0.415373653
Financial Services,24/03/2022,0
Financial Services,25/03/2022,-0.963078857
Financial Services,26/03/2022,-0.940950513
Financial Services,28/03/2022,-0.947244495
Financial Services,29/03/2022,0.460776568
Financial Services,30/03/2022,-0.381081403
Financial Services,31/03/2022,0.189407816
Financial Services,01/04/2022,0.190564136
Financial Services,02/05/2022,-0.845203131
Financial Services,03/05/2022,-0.427049263
Financial Services,04/05/2022,0.141049653
Financial Services,05/05/2022,-0.486015975
Financial Services,06/05/2022,-0.959756136
Financial Services,07/05/2022,-0.467927366
Financial Services,08/05/2022,0
Financial Services,09/05/2022,0.201551389
Financial Services,10/05/2022,-0.346154302
Financial Services,11/05/2022,-0.559389706
Financial Services,12/05/2022,-0.313615322
Financial Services,13/05/2022,-0.204816818
Financial Services,14/05/2022,0
Financial Services,15/05/2022,-0.842279434
Financial Services,16/05/2022,0.280569762
Financial Services,17/05/2022,-0.619934678
Financial Services,18/05/2022,-0.421025366
Financial Services,19/05/2022,-0.317914774
Financial Services,23/05/2022,-0.623138011
Financial Services,24/05/2022,-0.831422009
Financial Services,25/05/2022,-0.064396972
Financial Services,27/05/2022,0
Financial Services,28/05/2022,0.941879869
Financial Services,02/05/2022,-0.845203251
Financial Services,03/05/2022,-0.427049193
Financial Services,04/05/2022,0.141049691
Financial Services,05/05/2022,-0.486016154
Financial Services,06/05/2022,-0.959756196
Financial Services,07/05/2022,-0.467927366
Financial Services,08/05/2022,0
Financial Services,09/05/2022,0.201551335
Financial Services,10/05/2022,-0.346154417
Financial Services,11/05/2022,-0.559389855
Financial Services,12/05/2022,-0.313615322
Financial Services,13/05/2022,-0.204816803
Financial Services,14/05/2022,0
Financial Services,15/05/2022,-0.842279434
Financial Services,16/05/2022,0.28056974
Financial Services,17/05/2022,-0.619934604
Financial Services,18/05/2022,-0.421025455
Financial Services,19/05/2022,-0.317914844
Financial Services,23/05/2022,-0.623138115
Financial Services,24/05/2022,-0.831422009
Financial Services,25/05/2022,-0.064396965
Financial Services,27/05/2022,0
Financial Services,28/05/2022,0.941879869
Financial Services,01/06/2022,-0.395998725
Financial Services,02/06/2022,0
Financial Services,04/06/2022,-0.862203538
Financial Services,06/06/2022,0.132127006
Financial Services,07/06/2022,0.06149663
Financial Services,08/06/2022,-0.155742966
Financial Services,09/06/2022,0.260290086
Financial Services,10/06/2022,-0.112477146
Financial Services,12/06/2022,-0.623534963
Financial Services,13/06/2022,-0.567207322
Financial Services,14/06/2022,-0.570121571
Financial Services,15/06/2022,-0.448349327
Financial Services,16/06/2022,-0.032491459
Financial Services,17/06/2022,-0.951811612
Financial Services,18/06/2022,-0.160725951
Financial Services,19/06/2022,0
Financial Services,20/06/2022,-0.368748091
Financial Services,21/06/2022,-0.336964399
Financial Services,22/06/2022,-0.202956567
Financial Services,23/06/2022,-0.024602777
Financial Services,24/06/2022,-0.645946074
Financial Services,25/06/2022,-0.287121077
Financial Services,27/06/2022,-0.352301891
Financial Services,28/06/2022,0
Financial Services,29/06/2022,-0.557973713
Financial Services,01/07/2022,-0.215059787
Financial Services,03/07/2022,-0.708978504
Financial Services,04/07/2022,-0.061683133
Financial Services,05/07/2022,-0.027419039
Financial Services,06/07/2022,-0.075962978
Financial Services,07/07/2022,0.009445173
Financial Services,08/07/2022,-0.174154848
Financial Services,09/07/2022,-0.109851509
Financial Services,10/07/2022,0
Financial Services,12/07/2022,0.138837457
Financial Services,13/07/2022,-0.603640576
Financial Services,14/07/2022,-0.235870293
Financial Services,15/07/2022,-0.182562932
Financial Services,16/07/2022,0.439610451
Financial Services,17/07/2022,-0.46109278
Financial Services,18/07/2022,0.203563069
Financial Services,19/07/2022,-0.021085577
Financial Services,20/07/2022,-0.336950848
Financial Services,21/07/2022,-0.020855531
Financial Services,22/07/2022,-0.36867314
Financial Services,25/07/2022,-0.05696401
Financial Services,26/07/2022,0.106065129
Financial Services,27/07/2022,-0.075084116
Financial Services,28/07/2022,-0.402988864
Financial Services,29/07/2022,0
Financial Services,30/07/2022,-0.299960683
Financial Services,31/07/2022,0.157725578
Financial Services,01/08/2022,-0.194449365
Financial Services,02/08/2022,-0.557442834
Financial Services,03/08/2022,-0.064948491
Financial Services,04/08/2022,-0.175655097
Financial Services,05/08/2022,-0.129702896
Financial Services,08/08/2022,-0.620865494
Financial Services,09/08/2022,-0.632202705
Financial Services,10/08/2022,0.05190746
Financial Services,11/08/2022,-0.434826583
Financial Services,12/08/2022,-0.312796454
Financial Services,14/08/2022,0.405458897
Financial Services,15/08/2022,-0.162274053
Financial Services,16/08/2022,0.008747518
Financial Services,17/08/2022,-0.435960501
Financial Services,18/08/2022,0.098019522
Financial Services,19/08/2022,-0.320575307
Financial Services,20/08/2022,0
Financial Services,23/08/2022,-0.013154556
Financial Services,29/08/2022,-0.049194291
Financial Services,30/08/2022,-0.385274179
Financial Services,31/08/2022,-0.484162527
Financial Services,01/09/2022,-0.566824451
Financial Services,02/09/2022,-0.607379784
Financial Services,03/09/2022,0.416410595
Financial Services,06/09/2022,-0.330124001
Financial Services,07/09/2022,-0.508520762
Financial Services,08/09/2022,-0.192465313
Financial Services,09/09/2022,0.166624771
Financial Services,13/09/2022,-0.112585373
Financial Services,14/09/2022,0.013712632
Financial Services,15/09/2022,-0.367445047
Financial Services,16/09/2022,-0.936943859
Healthcare,04/01/2019,-0.126269415
Healthcare,08/01/2019,0
Healthcare,11/01/2019,0.37647149
Healthcare,15/01/2019,0.869011209
Healthcare,22/01/2019,-0.401734472
Healthcare,29/01/2019,-0.275161922
Healthcare,11/02/2019,-0.234638736
Healthcare,06/03/2019,0
Healthcare,14/03/2019,-0.903144032
Healthcare,18/03/2019,0
Healthcare,28/03/2019,0
Healthcare,09/04/2019,0
Healthcare,16/04/2019,0.800470273
Healthcare,02/05/2019,0.800227284
Healthcare,09/05/2019,-0.497255812
Healthcare,10/05/2019,0
Healthcare,23/05/2019,0.22040385
Healthcare,03/07/2019,-0.064507067
Healthcare,16/07/2019,0.007456958
Healthcare,23/07/2019,0
Healthcare,05/08/2019,-0.55091469
Healthcare,01/09/2019,-0.71311605
Healthcare,14/09/2019,-0.957497716
Healthcare,23/09/2019,0.353209079
Healthcare,24/09/2019,0
Healthcare,01/10/2019,0.442177892
Healthcare,03/10/2019,0
Healthcare,09/10/2019,0.833495915
Healthcare,17/10/2019,0.239971737
Healthcare,21/10/2019,0.353010386
Healthcare,27/10/2019,-0.812599093
Healthcare,28/10/2019,0
Healthcare,31/10/2019,-0.407663524
Healthcare,05/11/2019,0.314431459
Healthcare,06/11/2019,0.865529656
Healthcare,09/11/2019,-0.898016334
Healthcare,10/11/2019,-0.656304688
Healthcare,18/11/2019,0.772559524
Healthcare,19/11/2019,-0.026576777
Healthcare,20/11/2019,0.823753208
Healthcare,25/11/2019,0.390556187
Healthcare,27/11/2019,0
Healthcare,17/12/2019,0.476674319
Healthcare,18/12/2019,0.252894879
Healthcare,19/12/2019,0.449318856
Healthcare,20/12/2019,0.340344086
Healthcare,24/12/2019,0.943888992
Healthcare,27/12/2019,-0.434052855
Healthcare,28/12/2019,0.435866694
Healthcare,29/12/2019,0.257645706
Healthcare,30/12/2019,-0.004316449
Healthcare,31/12/2019,-0.470214635
Healthcare,02/01/2020,-0.489228562
Healthcare,03/01/2020,-0.778787106
Healthcare,08/01/2020,-0.96375835
Healthcare,09/01/2020,-0.398025006
Healthcare,10/01/2020,0.622257868
Healthcare,12/01/2020,-0.968579441
Healthcare,13/01/2020,-0.081331871
Healthcare,14/01/2020,0.268057347
Healthcare,15/01/2020,0.2351107
Healthcare,16/01/2020,0
Healthcare,18/01/2020,0.257061779
Healthcare,20/01/2020,0
Healthcare,22/01/2020,0.145511985
Healthcare,23/01/2020,0.004731139
Healthcare,24/01/2020,-0.316411942
Healthcare,26/01/2020,-0.214274571
Healthcare,27/01/2020,-0.449195991
Healthcare,28/01/2020,0
Healthcare,29/01/2020,-0.093679487
Healthcare,30/01/2020,-0.385870437
Healthcare,31/01/2020,-0.144369314
Healthcare,02/02/2020,0.187868814
Healthcare,03/02/2020,-0.257953908
Healthcare,04/02/2020,-0.058679687
Healthcare,05/02/2020,-0.155078203
Healthcare,06/02/2020,-0.913277418
Healthcare,07/02/2020,-0.469049707
Healthcare,08/02/2020,-0.130540162
Healthcare,10/02/2020,0.739568273
Healthcare,11/02/2020,-0.711546607
Healthcare,12/02/2020,0.588055531
Healthcare,14/02/2020,0.641862244
Healthcare,15/02/2020,-0.629620771
Healthcare,18/02/2020,0
Healthcare,19/02/2020,-0.266702116
Healthcare,20/02/2020,-0.484810144
Healthcare,21/02/2020,-0.120460734
Healthcare,23/02/2020,-0.216650948
Healthcare,24/02/2020,-0.536678666
Healthcare,25/02/2020,0.273278079
Healthcare,26/02/2020,0.167615089
Healthcare,27/02/2020,-0.581961115
Healthcare,28/02/2020,-0.072334443
Healthcare,29/02/2020,-0.069553475
Healthcare,01/03/2020,0.578967422
Healthcare,02/03/2020,-0.089552532
Healthcare,03/03/2020,0.065724939
Healthcare,04/03/2020,-0.353818478
Healthcare,05/03/2020,-0.061612924
Healthcare,06/03/2020,-0.501262133
Healthcare,07/03/2020,0
Healthcare,08/03/2020,0.927955806
Healthcare,09/03/2020,0.032094642
Healthcare,10/03/2020,0
Healthcare,11/03/2020,0.396727882
Healthcare,12/03/2020,-0.15358294
Healthcare,13/03/2020,-0.304723938
Healthcare,14/03/2020,0
Healthcare,15/03/2020,-0.61375847
Healthcare,16/03/2020,-0.746520206
Healthcare,17/03/2020,0.524230831
Healthcare,19/03/2020,0.090811571
Healthcare,20/03/2020,-0.396783859
Healthcare,21/03/2020,0.554814607
Healthcare,23/03/2020,-0.093448475
Healthcare,24/03/2020,0.331009969
Healthcare,25/03/2020,-0.331408473
Healthcare,26/03/2020,-0.345221534
Healthcare,27/03/2020,-0.471291388
Healthcare,29/03/2020,-0.854818076
Healthcare,30/03/2020,-0.053524391
Healthcare,31/03/2020,-0.690979264
Healthcare,01/04/2020,0.028404067
Healthcare,02/04/2020,-0.08643526
Healthcare,03/04/2020,-0.647758875
Healthcare,05/04/2020,-0.45405671
Healthcare,06/04/2020,-0.460735068
Healthcare,07/04/2020,-0.705079764
Healthcare,08/04/2020,0.028585688
Healthcare,09/04/2020,-0.239130266
Healthcare,13/04/2020,-0.109224339
Healthcare,14/04/2020,-0.065440343
Healthcare,15/04/2020,0.406208388
Healthcare,16/04/2020,0.299836681
Healthcare,17/04/2020,-0.293013486
Healthcare,21/04/2020,0.304996451
Healthcare,22/04/2020,0.100834431
Healthcare,23/04/2020,0.017223169
Healthcare,24/04/2020,-0.327237594
Healthcare,27/04/2020,0.411290298
Healthcare,28/04/2020,-0.02251113
Healthcare,29/04/2020,0.595288188
Healthcare,30/04/2020,-0.182726802
Healthcare,01/05/2020,-0.025052719
Healthcare,03/05/2020,-0.291231735
Healthcare,04/05/2020,0.612827093
Healthcare,05/05/2020,-0.110380274
Healthcare,06/05/2020,0.089609233
Healthcare,07/05/2020,-0.022422602
Healthcare,08/05/2020,-0.207226279
Healthcare,10/05/2020,-0.237733602
Healthcare,11/05/2020,0.322816213
Healthcare,12/05/2020,0.001175463
Healthcare,13/05/2020,-0.525471415
Healthcare,14/05/2020,-0.152190358
Healthcare,15/05/2020,0.035043268
Healthcare,16/05/2020,0
Healthcare,18/05/2020,0.45424747
Healthcare,19/05/2020,-0.350970481
Healthcare,20/05/2020,0.613258471
Healthcare,21/05/2020,-0.148188451
Healthcare,22/05/2020,0.100926938
Healthcare,23/05/2020,0
Healthcare,24/05/2020,-0.039755046
Healthcare,25/05/2020,0.246860365
Healthcare,26/05/2020,0.260177479
Healthcare,27/05/2020,-0.225072362
Healthcare,28/05/2020,-0.590683123
Healthcare,29/05/2020,0.461495511
Healthcare,31/05/2020,-0.886591276
Healthcare,01/06/2020,-0.043868498
Healthcare,02/06/2020,0
Healthcare,03/06/2020,-0.155974468
Healthcare,04/06/2020,0.058059029
Healthcare,05/06/2020,-0.602432728
Healthcare,06/06/2020,-0.468247304
Healthcare,07/06/2020,-0.287944058
Healthcare,08/06/2020,0.123549372
Healthcare,09/06/2020,-0.433642462
Healthcare,10/06/2020,0.60787943
Healthcare,11/06/2020,0.011283057
Healthcare,12/06/2020,-0.019939615
Healthcare,14/06/2020,-0.255037328
Healthcare,15/06/2020,-0.166028529
Healthcare,16/06/2020,-0.03044565
Healthcare,17/06/2020,-0.610705872
Healthcare,18/06/2020,0.140237113
Healthcare,19/06/2020,0.120231646
Healthcare,20/06/2020,-0.950878203
Healthcare,22/06/2020,0.530593356
Healthcare,23/06/2020,0.812074616
Healthcare,25/06/2020,-0.245742256
Healthcare,26/06/2020,0.838939309
Healthcare,28/06/2020,0
Healthcare,29/06/2020,-0.065829253
Healthcare,30/06/2020,-0.02329729
Healthcare,01/07/2020,0.040166325
Healthcare,02/07/2020,0.25161773
Healthcare,03/07/2020,0.044202909
Healthcare,05/07/2020,-0.296791012
Healthcare,06/07/2020,-0.908536345
Healthcare,07/07/2020,0.741459221
Healthcare,09/07/2020,0.080645909
Healthcare,10/07/2020,0.295169209
Healthcare,13/07/2020,0.109575612
Healthcare,14/07/2020,0.343185059
Healthcare,15/07/2020,0.165469492
Healthcare,16/07/2020,0.061788246
Healthcare,17/07/2020,-0.005657965
Healthcare,18/07/2020,-0.464006052
Healthcare,19/07/2020,0.127341966
Healthcare,20/07/2020,0.155455068
Healthcare,21/07/2020,0.437501639
Healthcare,22/07/2020,-0.025080267
Healthcare,23/07/2020,-0.389236659
Healthcare,24/07/2020,-0.0238736
Healthcare,25/07/2020,-0.425112963
Healthcare,26/07/2020,-0.123673598
Healthcare,27/07/2020,0.30840884
Healthcare,28/07/2020,-0.159139633
Healthcare,29/07/2020,-0.14601396
Healthcare,30/07/2020,-0.077320778
Healthcare,31/07/2020,0.301477835
Healthcare,01/08/2020,0
Healthcare,03/08/2020,-0.264496587
Healthcare,04/08/2020,-0.272363107
Healthcare,05/08/2020,0.17425478
Healthcare,07/08/2020,0.330083325
Healthcare,08/08/2020,0
Healthcare,09/08/2020,-0.457908154
Healthcare,10/08/2020,0.377627826
Healthcare,11/08/2020,0.188022448
Healthcare,12/08/2020,0.922549874
Healthcare,13/08/2020,-0.00573628
Healthcare,14/08/2020,0.221837066
Healthcare,15/08/2020,0
Healthcare,16/08/2020,-0.222007603
Healthcare,17/08/2020,0.368582773
Healthcare,18/08/2020,0.221457
Healthcare,19/08/2020,-0.121367858
Healthcare,20/08/2020,0.761259148
Healthcare,21/08/2020,0.43462716
Healthcare,22/08/2020,0.169102758
Healthcare,24/08/2020,0.213000617
Healthcare,25/08/2020,0.197808164
Healthcare,26/08/2020,0.298411228
Healthcare,27/08/2020,-0.435363259
Healthcare,28/08/2020,0.242360782
Healthcare,29/08/2020,0.633466303
Healthcare,30/08/2020,-0.615899733
Healthcare,31/08/2020,0.180162876
Healthcare,01/09/2020,0.207532246
Healthcare,02/09/2020,-0.146579666
Healthcare,03/09/2020,0.268990461
Healthcare,04/09/2020,-0.119735767
Healthcare,06/09/2020,-0.712999776
Healthcare,07/09/2020,-0.701120377
Healthcare,08/09/2020,0.133612618
Healthcare,09/09/2020,0.159109897
Healthcare,10/09/2020,-0.083650402
Healthcare,11/09/2020,0.25417731
Healthcare,12/09/2020,0.111585744
Healthcare,13/09/2020,0.177117114
Healthcare,14/09/2020,0.013694099
Healthcare,15/09/2020,0.28784132
Healthcare,16/09/2020,0.136420486
Healthcare,17/09/2020,0.470234366
Healthcare,18/09/2020,-0.11336308
Healthcare,19/09/2020,0.333460674
Healthcare,20/09/2020,0.030176285
Healthcare,21/09/2020,0.052325635
Healthcare,22/09/2020,-0.041940461
Healthcare,23/09/2020,0.258613341
Healthcare,24/09/2020,0.588217297
Healthcare,25/09/2020,0.60079779
Healthcare,26/09/2020,0.301444194
Healthcare,27/09/2020,0.19895592
Healthcare,28/09/2020,0.162045371
Healthcare,29/09/2020,0.219439604
Healthcare,30/09/2020,0.083375773
Healthcare,01/10/2020,0.380126257
Healthcare,02/10/2020,0.258708896
Healthcare,03/10/2020,0.78245847
Healthcare,05/10/2020,0.343960948
Healthcare,06/10/2020,-0.016209457
Healthcare,07/10/2020,0.137192178
Healthcare,08/10/2020,0.569655519
Healthcare,09/10/2020,-0.001199545
Healthcare,11/10/2020,-0.828846236
Healthcare,12/10/2020,0.126416288
Healthcare,13/10/2020,-0.029704337
Healthcare,14/10/2020,-0.216674072
Healthcare,15/10/2020,0.236140098
Healthcare,16/10/2020,-0.127994004
Healthcare,17/10/2020,-0.410284013
Healthcare,18/10/2020,-0.629001439
Healthcare,19/10/2020,0.480175354
Healthcare,20/10/2020,0.230285715
Healthcare,21/10/2020,0.353614509
Healthcare,22/10/2020,-0.151314938
Healthcare,23/10/2020,0.288274199
Healthcare,24/10/2020,-0.008912565
Healthcare,25/10/2020,-0.288083166
Healthcare,26/10/2020,-0.059978093
Healthcare,27/10/2020,0.256466401
Healthcare,28/10/2020,-0.178072224
Healthcare,29/10/2020,-0.298958402
Healthcare,30/10/2020,0.434904266
Healthcare,01/11/2020,0.849166542
Healthcare,02/11/2020,0.294347793
Healthcare,03/11/2020,0.127625185
Healthcare,04/11/2020,0.268062674
Healthcare,05/11/2020,0.096695229
Healthcare,06/11/2020,0.307803281
Healthcare,07/11/2020,0
Healthcare,09/11/2020,0.008706228
Healthcare,10/11/2020,0.041025847
Healthcare,11/11/2020,0.131135629
Healthcare,12/11/2020,-0.148243627
Healthcare,13/11/2020,0.054129686
Healthcare,14/11/2020,0.138942957
Healthcare,15/11/2020,0.198245197
Healthcare,16/11/2020,0.338281426
Healthcare,17/11/2020,-0.011298868
Healthcare,18/11/2020,-0.038480424
Healthcare,19/11/2020,-0.281326094
Healthcare,20/11/2020,0.173105825
Healthcare,21/11/2020,0
Healthcare,22/11/2020,0.20145702
Healthcare,23/11/2020,0.173831753
Healthcare,24/11/2020,-0.20917346
Healthcare,25/11/2020,0.549006159
Healthcare,26/11/2020,0.130388508
Healthcare,27/11/2020,-0.043392495
Healthcare,28/11/2020,-0.294778551
Healthcare,29/11/2020,0.124853156
Healthcare,30/11/2020,0.153644511
Healthcare,01/12/2020,0.394128689
Healthcare,02/12/2020,-0.248826638
Healthcare,03/12/2020,0.079160564
Healthcare,04/12/2020,-0.356163229
Healthcare,05/12/2020,0.239427476
Healthcare,06/12/2020,0.108681281
Healthcare,07/12/2020,0.076493891
Healthcare,08/12/2020,-0.083862485
Healthcare,09/12/2020,0.084445817
Healthcare,10/12/2020,0.193563503
Healthcare,11/12/2020,0.09022228
Healthcare,12/12/2020,-0.018276169
Healthcare,13/12/2020,0.045051571
Healthcare,14/12/2020,0.09747505
Healthcare,15/12/2020,0.125645697
Healthcare,16/12/2020,0.175474015
Healthcare,17/12/2020,0.275229843
Healthcare,18/12/2020,-0.123203728
Healthcare,19/12/2020,0.036638969
Healthcare,20/12/2020,0.099199169
Healthcare,21/12/2020,0.169890528
Healthcare,22/12/2020,-0.437233526
Healthcare,23/12/2020,0.366510757
Healthcare,24/12/2020,-0.266305493
Healthcare,25/12/2020,-0.598860782
Healthcare,26/12/2020,-0.199727017
Healthcare,27/12/2020,0.273621963
Healthcare,28/12/2020,0.157839596
Healthcare,29/12/2020,0.329650391
Healthcare,30/12/2020,0.248551765
Healthcare,31/12/2020,-0.104193984
Healthcare,01/01/2021,-0.233757407
Healthcare,02/01/2021,-0.471233308
Healthcare,03/01/2021,0.463033527
Healthcare,04/01/2021,-0.018711538
Healthcare,05/01/2021,-0.149793579
Healthcare,06/01/2021,0.178414828
Healthcare,07/01/2021,0.006989911
Healthcare,08/01/2021,0.286606336
Healthcare,10/01/2021,-0.434793428
Healthcare,11/01/2021,0.194212032
Healthcare,12/01/2021,-0.017698612
Healthcare,13/01/2021,0.082691115
Healthcare,14/01/2021,0.273658134
Healthcare,15/01/2021,0.003354088
Healthcare,17/01/2021,-0.409052571
Healthcare,18/01/2021,-0.291191588
Healthcare,19/01/2021,0.501921189
Healthcare,20/01/2021,-0.055617498
Healthcare,21/01/2021,-0.320673029
Healthcare,22/01/2021,0.300246867
Healthcare,23/01/2021,-0.318304926
Healthcare,24/01/2021,-0.003265803
Healthcare,25/01/2021,-0.045118764
Healthcare,26/01/2021,0.13748171
Healthcare,27/01/2021,-0.163040526
Healthcare,28/01/2021,0.122135272
Healthcare,29/01/2021,-0.019103169
Healthcare,30/01/2021,-0.043788731
Healthcare,31/01/2021,-0.839033921
Healthcare,01/02/2021,0.464192033
Healthcare,02/02/2021,0.429537086
Healthcare,03/02/2021,0.313333685
Healthcare,04/02/2021,0.088827858
Healthcare,05/02/2021,-0.108828575
